State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/14/2018,Parts per billion,None,17,71,12.235294,19.5,6,18,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/15/2018,Parts per billion,None,24,100,14.416667,23.9,21,22,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/16/2018,Parts per billion,None,24,100,13.3,20.2,9,19,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/17/2018,Parts per billion,None,20,83,13.64,24.4,5,23,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/18/2018,Parts per billion,None,23,96,12.013043,23.6,21,22,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/19/2018,Parts per billion,None,24,100,13.708333,23.5,2,22,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/20/2018,Parts per billion,None,24,100,11.358333,23.1,6,22,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/21/2018,Parts per billion,None,17,71,4.858824,8.9,6,8,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/22/2018,Parts per billion,None,24,100,7.5875,12.1,19,11,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/23/2018,Parts per billion,None,24,100,9.116667,14.5,19,13,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/24/2018,Parts per billion,None,18,75,13.033333,27.9,6,25,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/27/2018,Parts per billion,None,9,38,10.677778,16.3,20,15,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/28/2018,Parts per billion,None,24,100,17.4875,26,18,25,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/29/2018,Parts per billion,None,24,100,18.008333,26.7,7,25,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/30/2018,Parts per billion,None,24,100,9.654167,21.1,0,20,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/1/2018,Parts per billion,None,24,100,12.841667,27.3,21,25,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/2/2018,Parts per billion,None,24,100,13.929167,41.3,1,39,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/3/2018,Parts per billion,None,24,100,19.866667,32.9,7,30,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/4/2018,Parts per billion,None,24,100,19,40,19,38,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/5/2018,Parts per billion,None,21,88,10.552381,19.4,6,18,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/6/2018,Parts per billion,None,24,100,5.616667,8.5,19,8,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/7/2018,Parts per billion,None,24,100,14.429167,37.6,19,35,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
